location,latitude,longitude,aqi,last_updated,size
"City center, Yangquan (阳泉市中心)",37.8564,113.5753,80,2024-05-27T04:00:00+09:00,1
Liaoyang (辽阳),41.267244,123.236944,42,2024-05-27T04:00:00+09:00,1
"Omidieh, Khouzestan, Iran (امیدیه خوزستان)",30.757805,49.701689,84,2024-05-27T04:30:00+09:00,1
"Aleea Grădiste, Slatina, Romania",44.4282299,24.3525607,2,2024-05-27T04:00:00+09:00,1
"Port De Bouc Leque, PACA, France",43.401952,4.981919,37,2024-05-27T03:00:00+09:00,1
"Bungicho, Nagahama, Shiga, Japan (長浜長浜市)",35.3887022,136.2667395,50,2024-05-27T03:00:00+09:00,1
"沙湖,  (江门市沙湖)",22.3517,112.4686,74,2024-05-27T03:00:00+09:00,1
"Chongming Shangshi Dongtan, Shanghai (崇明上实东滩)",31.506837,121.906898,80,2024-05-27T04:00:00+09:00,1
"Wuxi Xixian School, Wudi County (无棣县无棣希贤学校)",37.758056,117.57,70,2024-05-27T04:00:00+09:00,1
"怀集三江口,  (肇庆市怀集三江口)",23.925704,112.173061,38,2024-05-27T03:00:00+09:00,1
Zhangjiajie (张家界),29.117096,110.479191,63,2024-05-27T04:00:00+09:00,1
"Talcher Coalfields, Talcher, India",20.9360711,85.1707021,107,2024-05-27T03:30:00+09:00,1
"Shohadaye Mena, Zirkooh, Khorasan Jonoubi, Iran (حاجی آباد زیرکوه خراسان جنوبی)",33.600956,59.999714,58,2024-05-27T04:30:00+09:00,1
"Limbang, Sarawak, Malaysia",4.758891,115.013667,16,2024-05-27T03:00:00+09:00,1
"Atakum, Turkey",41.325383631201,36.296595812033,0,2024-05-25T14:00:00+09:00,1
"Lingshui Tufu Bay, Lingshuixian (陵水县陵水土福湾)",18.403055,109.818054,63,2024-05-27T00:00:00+09:00,1
Shaoxing (绍兴),29.995762,120.586109,93,2024-05-27T04:00:00+09:00,1
"Surabaya Development Zone, Yishui County (沂水县沂水开发区)",35.759922,118.592156,76,2024-05-27T04:00:00+09:00,1
"Ahand, Oskoo, AZ-East, Iran (شهر جدید سهند شهرستان اسکو آذربایجان شرقی)",37.9396903,46.1195138,0,2024-05-24T23:30:00+09:00,1
"Nakamachi, Kiryu, Gunma, Japan (桐生市立東小学校桐生市)",36.4105956,139.3425585,46,2024-05-27T03:00:00+09:00,1
"Kermanshah - Sherkat Naft, Kermanshah, Kerman Shah, Iran (کرمانشاه - شرکت نفت کرمانشاه كرمانشاه)",34.3534811,47.09567,64,2024-05-27T04:30:00+09:00,1
"Bayburt, Turkey",40.254436289786,40.220222682209,0,2024-05-25T14:00:00+09:00,1
"Indera Mahkota, Kuantan, Pahang, Malaysia",3.819217,103.29655,35,2024-05-27T03:00:00+09:00,1
"街边,  (佛山市街边)",23.0576,113.0673,78,2024-05-27T03:00:00+09:00,1
"Xianan District Governement, Xianning, Hubei (咸宁咸安区政府)",29.513611111111,114.17638888889,38,2024-05-27T04:00:00+09:00,1
Huludao (葫芦岛),40.711052,120.836932,31,2024-05-27T04:00:00+09:00,1
"khormouj, Bushehr, Iran (خورموج بوشهر)",28.664194,51.382806,0,2024-05-26T11:30:00+09:00,1
"Isparta, Turkey",37.760251,30.579414,0,2024-05-25T14:00:00+09:00,1
"Tekirdag Cerkezkoy, Turkey",41.31835,27.98018,0,2024-05-25T14:00:00+09:00,1
"Bitola-2, Macedonia (Битола 2)",41.0303,21.3367,51,2024-05-27T02:00:00+09:00,1
"Kamegahara, Tateyama, Chiba, Japan (館山亀ヶ原館山市)",35.0204553,139.8787057,30,2024-05-27T04:00:00+09:00,1
"Batu Pahat, Johor, Malaysia",1.919323,102.866618,56,2024-05-27T03:00:00+09:00,1
"Regional Environmental Office 8, Thailand (สำนักงานสิ่งแวดล้อมภาคที่ 8 ราชบุรี)",13.5234,99.814082,61,2024-05-27T04:00:00+09:00,1
"Shanghe District, Shanghe County (商河县商河城区)",37.316667,117.163889,74,2024-05-27T04:00:00+09:00,1
"guì chéngzi zhàn, Guigang (贵港贵城子站)",23.0944,109.6014,68,2024-05-27T04:00:00+09:00,1
"Zhoujiaba, Chongqing (重庆周家坝)",30.8425,108.367777,46,2024-05-27T04:00:00+09:00,1
"běi dàjiē, Chongqing (重庆北大街)",31.951944,108.659444,53,2024-05-27T04:00:00+09:00,1
"Municipal party committee, Guangan (广安市委)",30.4576,106.6303,95,2024-05-27T04:00:00+09:00,1
"Kapit, Sarawak, Malaysia",2.014498,112.92736,14,2024-05-27T03:00:00+09:00,1
"Ajaccio Canetto, France",41.92466736,8.73567581,34,2024-05-27T04:00:00+09:00,1
"Com. Oarja, Oarja, Romania",44.766667,24.966667,13,2024-05-27T04:00:00+09:00,1
"North/CPC Taoyuan Refinery F2, Taiwan",25.030829,121.307504,97,2024-05-27T04:00:00+09:00,1
"Civil Lines, Ajmer, India",26.470859,74.646594,139,2024-05-27T03:30:00+09:00,1
"Zabol, Sistan va blouchestan, Iran (زابل سیستان و بلوچستان)",31.26519,61.71622,500,2024-05-27T02:30:00+09:00,1
"edareHSE-sherkatNaftVaGaz-MasjedSoleyman, MasjedSoleyman, Khouzestan, Iran (خوزستان مسجد سلیمان اداره HSE-شرکت بهره برداری نفت و گاز مسجد سلیمان)",31.936812,49.29924,115,2024-05-27T04:30:00+09:00,1
"Malatya, Turkey",38.350042743394,38.34188051855,0,2024-05-25T14:00:00+09:00,1
"Nishisakaemachi, Aizuwakamatsu, Fukushima, Japan (会津若松会津若松市)",37.4940417,139.925646,34,2024-05-27T03:00:00+09:00,1
"Land Environment and Resources Bureau , Ledongxian (乐东县国土环境资源局)",18.7422,109.1777,63,2024-05-27T00:00:00+09:00,1
"Yonagusuku, Okinawa, Japan (西原中頭郡西原町)",26.2218696,127.7578608,0,2024-05-22T02:00:00+09:00,1
"丽阳花园, Bazhong (巴中丽阳花园)",31.8542,106.7658,55,2024-05-27T04:00:00+09:00,1
"KarabÜk Kardemir 1, Turkey",41.192103,32.627233,0,2024-05-25T14:00:00+09:00,1
"Rompin, Pahang, Malaysia",2.926645,103.419198,28,2024-05-27T03:00:00+09:00,1
"Wujin Monitoring Station, Changzhou (常州武进监测站)",31.703889,119.935,65,2024-05-27T04:00:00+09:00,1
"shāngyè èr lù, Chongqing (重庆商业二路)",29.873515,107.735432,63,2024-05-27T04:00:00+09:00,1
"Darreh Shahr, Ilam, Iran (دره شهر ایلام)",33.14566666,47.3804166,42,2024-05-27T04:30:00+09:00,1
"Heftziba Union, Sharon - Carmel, Israel (ישראל,חפציבה איגוד, שרון - כרמל)",32.45944,34.89895,79,2024-05-27T02:00:00+09:00,1
"Aurillac Lagarde, Auvergne, France",44.920081,2.441083,26,2024-05-27T04:00:00+09:00,1
"Akitsu, Kumamoto-ken, Japan (秋津熊本市東区)",32.7733146,130.7721767,53,2024-05-27T03:00:00+09:00,1
"Yunxi District, Yueyang (岳阳云溪区)",29.4758,113.2621,13,2024-05-27T04:00:00+09:00,1
"Monitoring station, Xuchang (许昌监测站)",34.01289,113.832446,72,2024-05-27T04:00:00+09:00,1
"Montsec, Catalunya, Spain",42.05132,0.7295987,42,2024-05-27T04:00:00+09:00,1
Nantong (南通),31.980175,120.894339,74,2024-05-27T04:00:00+09:00,1
"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",13.998599,107.996482,0,2024-05-19T18:00:00+09:00,1
"Quảng Ninh/Thành ủy Móng Cái , Vietnam",21.5242055,107.9650363,4,2024-05-27T04:00:00+09:00,1
"Sanandaj - Azadi sq, Sanandaj, Kordestan, Iran (سنندج - میدان آزادی سنندج كردستان)",35.3115522,46.9969291,47,2024-05-27T04:30:00+09:00,1
"Rozhen - KFS, Bulgaria",41.694342,24.738078,38,2024-05-27T01:00:00+09:00,1
"Municipal Health Center 1, Phuket, Thailand (ศูนย์บริการสาธารณสุข 1 กองการแพทย์ เทศบาลนครภูเก็ต)",7.884488,98.391283,58,2024-05-27T04:00:00+09:00,1
"Dunkou Xinou, Wuhan (沌口新区)",30.482469,114.156561,82,2024-05-27T04:00:00+09:00,1
"辛老路, Tianjin (天津辛老路)",39.060777777778,117.03005555556,134,2024-05-27T04:00:00+09:00,1
"City government, Sanmenxia (三门峡市政府)",34.7772,111.1928,93,2024-05-27T04:00:00+09:00,1
"Rishi Nagar, Kaithal, India",29.8006,76.4155,129,2024-05-27T03:30:00+09:00,1
"Kiryat Gat, Southern Coastal Plain, Israel (ישראל,קריית גת, מישור החוף הדרומי)",31.60633,34.7607,65,2024-05-27T02:00:00+09:00,1
"Tunceli, Turkey",39.103885489564,39.546275387077,0,2024-05-25T14:00:00+09:00,1
"Xiuying Hainan Hospital, Haikou (海口秀英海南医院)",20.0053,110.283,65,2024-05-27T04:00:00+09:00,1
"Xiaodian, Taiyuan (太原小店)",37.7394,112.5583,74,2024-05-27T04:00:00+09:00,1
"连州城东,  (清远市连州城东)",24.7929,112.391601,38,2024-05-27T03:00:00+09:00,1
"Cao Bằng/Trạm khí TTQT, Vietnam",22.6782,106.245,38,2024-05-27T04:00:00+09:00,1
"Sanwayao, Chengdu (成都三瓦窑)",30.5706,104.079,102,2024-05-27T04:00:00+09:00,1
"Kragujevac, Serbia",44.011573,20.925031,45,2024-05-27T03:00:00+09:00,1
"Acropoli, Arezzo, Italy",43.458591187681,11.888247347751,0,2024-05-22T06:00:00+09:00,1
"Lleida, Catalunya, Spain",41.615795,0.6157259,41,2024-05-27T04:00:00+09:00,1
"Hwabuk-myeon, Gyeongbuk, South Korea (화북면 경북)",36.112801,128.92785,52,2024-05-27T04:00:00+09:00,1
"Banting, Selangor, Malaysia",2.816689,101.623158,66,2024-05-27T02:00:00+09:00,1
"Rajendra Nagar, Bareilly, India",28.38910936,79.42963708,57,2024-05-27T03:30:00+09:00,1
"Jeddah US Embassy, Saudi Arabia",21.543486,39.17299,61,2024-05-27T03:00:00+09:00,1
"G.Oryahovitsa, Bulgaria",43.126475,25.691211,25,2024-05-27T01:00:00+09:00,1
"Okazaki, Aichi Prefecture, Japan (東部樫山岡崎市)",34.9184756,137.2852194,42,2024-05-27T03:00:00+09:00,1
"Gotsucho, Gotsu, Shimane, Japan (江津市役所一般環境大気測定局江津市)",35.0111175,132.2214858,30,2024-05-27T03:00:00+09:00,1
"Bukpyeong-myeon, Gangwon, South Korea (북평면 강원)",37.43005,128.664717,61,2024-05-27T04:00:00+09:00,1
"Railway, Tonghua (通化铁路)",41.7381,125.9486,13,2024-05-27T04:00:00+09:00,1
"Manavgat, Turkey",36.789725296034,31.452662384125,0,2024-05-25T14:00:00+09:00,1
"Aofong sub-station, Xuancheng (宣城鳌峰子站)",30.9447,118.7581,59,2024-05-27T04:00:00+09:00,1
"Mashin Abzar, Mashhad, Khorasan  Razavi, Iran (ماشین ابزار مشهد خراسان رضوی)",36.4942666,59.3352227,59,2024-05-27T04:30:00+09:00,1
"Berovo, Macedonia (Берово)",41.707311,22.852676,24,2024-05-27T01:00:00+09:00,1
"Nishihama, Aki, Kochi Prefecture, Japan (安芸安芸市)",33.5062402,133.9030359,50,2024-05-27T03:00:00+09:00,1
"Xiaoshishang Port, Luzhou (泸州小市上码头)",28.9026,105.4436,80,2024-05-27T04:00:00+09:00,1
"Opp GPO Civil Lines, Nagpur, India",21.152875,79.0517531,140,2024-05-27T03:30:00+09:00,1
"Al Qua’a, UAE",23.530808734503,55.485926239329,90,2024-05-27T03:00:00+09:00,1
"Kahramanmaras (Elbistan), Turkey",38.203741432993,37.198162237021,0,2024-05-25T14:00:00+09:00,1
"Toulouse Port De L Embouchure, France",43.610386000053,1.4152000002637,42,2024-05-27T01:00:00+09:00,1
"Xinhua Hotel, Pingdingshan (平顶山新华旅馆)",33.721,113.322,139,2024-05-27T04:00:00+09:00,1
"Yangtze River Industrial Park , Xianning, Hubei (咸宁长江产业园)",29.885558333333,114.32367777778,55,2024-05-27T04:00:00+09:00,1
"Pyeong-dong, Gwangju, South Korea (평동 광주)",35.12322,126.76867,50,2024-05-27T04:00:00+09:00,1
"DHM Pokhara, Nepal",28.205817,83.97361,68,2024-05-27T04:15:00+09:00,1
"Jigar Colony, Moradabad, India",28.856664,78.772638,123,2024-05-27T03:30:00+09:00,1
"Knowledge Park, Phayao, Thailand (อุทยานการเรียนรู้กว๊านพะเยา)",19.200226,99.893048,27,2024-05-27T04:00:00+09:00,1
"Caitun, Benxi (本溪彩屯)",41.3047,123.7308,34,2024-05-27T04:00:00+09:00,1
"Shijingshan city, Beijing (石景山古城)",39.914,116.184,34,2024-05-27T04:00:00+09:00,1
"Hexi water supply company, Liuzhou (柳州河西水厂)",24.3406,109.3886,57,2024-05-27T04:00:00+09:00,1
"Danfeng County Environmental Protection Bureau, Shangluo (商洛丹凤县环保局)",33.702467999799,110.32194440041,65,2024-05-27T04:00:00+09:00,1
"Takeharacho, Takehara, Hiroshima, Japan (竹原高校竹原市)",34.3410417,132.9031028,55,2024-05-27T04:00:00+09:00,1
"Vĩnh Long/UBND tỉnh, đường Hoàng Thái Hiếu, Vietnam",10.251317,105.946931,15,2024-05-27T04:00:00+09:00,1
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,266,2024-05-27T04:30:00+09:00,1
"Padadshahr, Ahvaz, Khouzestan, Iran (اهواز -پادادشهر اهواز خوزستان)",31.2911469,48.7041174,139,2024-05-27T04:30:00+09:00,1
"Gharb, Malta",36.0611111,14.2091667,46,2024-05-27T03:00:00+09:00,1
"Podgorica UB, Montenegro",42.448087,19.240889,25,2024-05-27T03:00:00+09:00,1
"Brignoles, PACA, France",43.398731,6.075611,37,2024-05-27T04:00:00+09:00,1
"Besut, Terengganu, Malaysia",5.748449,102.515632,67,2024-05-27T03:00:00+09:00,1
"Thanh Hoá/UBND P. Lam Sơn, TX. Bỉm Sơn, Vietnam",19.91053,105.4039,0,2024-05-21T14:00:00+09:00,1
"东莞塘厦,  (东莞市东莞塘厦)",22.808889,114.068611,95,2024-05-27T03:00:00+09:00,1
"City committee communist party school, Liaocheng (聊城市委党校)",36.47944444,115.9836111,87,2024-05-27T04:00:00+09:00,1
"Zhenping County Environmental Protection Bureau, An'kang (安康镇坪县环保局)",31.885833329845,109.52361110027,19,2024-05-27T04:00:00+09:00,1
"Nigde, Turkey",37.968398,34.685573,0,2024-05-25T14:00:00+09:00,1
"Lado Asatiani street, Kutaisi, Georgia",42.249081,42.693868,29,2024-05-27T03:00:00+09:00,1
"Mostar, Beograd, Serbia",44.79880556,20.450305555556,52,2024-05-27T03:00:00+09:00,1
"City Land Resources Bureau office environment , Wenchang (文昌市国土环境资局办公楼)",19.5508,110.802,72,2024-05-27T00:00:00+09:00,1
Zhuhai (珠海),22.270715,113.576726,61,2024-05-27T04:00:00+09:00,1
"Sintang, Indonesia",0.1927001,111.55981182272,51,2024-05-27T04:00:00+09:00,1
"Temerloh, Pahang, Malaysia",3.471603,102.376406,36,2024-05-27T03:00:00+09:00,1
"S K Jalan Pegoh, Ipoh, Perak, Malaysia",4.553336,101.080236,51,2024-05-27T03:00:00+09:00,1
"Kadirli, Turkey",37.368814901728,36.094848474988,0,2024-05-23T05:00:00+09:00,1
"Prilep, Macedonia (Прилеп)",41.342968,21.562884,30,2024-05-27T02:00:00+09:00,1
"Enzankamishiogo, Koshu, Yamanashi, Japan (東山梨甲州市)",35.703771,138.7127085,13,2024-05-27T03:00:00+09:00,1
"Municipal CPPCC, Heze (菏泽市政协)",35.2375,115.4747222,63,2024-05-27T04:00:00+09:00,1
"州图书馆, Honghe (红河州州图书馆)",23.3682,103.3758,46,2024-05-27T04:00:00+09:00,1
"bandar deylam, Bushehr, Iran (بندر دیلم بوشهر)",30.050259,50.166494,62,2024-05-27T04:30:00+09:00,1
"Addis Ababa International Community School, Ethiopia",8.996519,38.725433,119,2024-05-27T03:00:00+09:00,1
"Prachuap Khiri Khan - Gaia Station 10, Thailand",11.80027,99.790596,56,2024-05-27T04:00:00+09:00,1
"平远大道,  (梅州市平远大道)",24.334994,115.533932,7,2024-05-27T03:00:00+09:00,1
"Railway, Chengde (承德市铁路)",40.916,117.966,70,2024-05-27T04:00:00+09:00,1
"Vidayagiri, Bagalkot, India",16.172806,75.659694,72,2024-05-27T03:30:00+09:00,1
"kahnouj, Kerman, Iran (کهنوج کرمان كرمان)",27.9495,57.7085,82,2024-05-27T00:30:00+09:00,1
"Capannori, Capannori, Italy",43.838363142651,10.573105456095,0,2024-05-24T06:00:00+09:00,1
"hospital joan march, Baleares, Spain",39.677659999472,2.68665,59,2024-05-27T02:00:00+09:00,1
"Karasumacho, Kyoto Prefecture, Japan (自排上京京都市上京区)",35.0265401,135.7414062,61,2024-05-27T03:00:00+09:00,1
Meizhou (梅州),24.288615,116.122239,42,2024-05-27T04:00:00+09:00,1
"shì sēnlín gōngyè jú, Ji'an (吉安市森林工业局)",27.11,114.9739,59,2024-05-27T04:00:00+09:00,1
Qinhuangdao (秦皇岛),39.935377,119.600492,78,2024-05-27T04:00:00+09:00,1
"Renmin Road, Chongqing (重庆人民路)",30.331166,107.348,61,2024-05-27T04:00:00+09:00,1
"GIDC, Ankleshwar, India",21.613267,73.010555,0,2024-05-26T11:30:00+09:00,1
"Erzincan, Turkey",39.74341004861,39.495159074981,0,2024-05-25T13:00:00+09:00,1
"Tavşanlı, Turkey",39.542147,29.492406,0,2024-05-25T14:00:00+09:00,1
"Penro, Naga City, Philippines",13.6217753,123.1948238,8,2024-05-27T05:00:00+09:00,1
"Songhae, Ganghwa-gun, Incheon, South Korea (송해 인천)",37.764444,126.463333,65,2024-05-27T04:00:00+09:00,1
"龙泉驿区区政府, Chengdu (成都龙泉驿区区政府)",30.5589,104.2725,38,2024-05-27T04:00:00+09:00,1
"Nice Port Quai du Commerce, PACA, France",43.694341,7.286161,41,2024-05-27T04:00:00+09:00,1
"Shimoyanbemachi, Yamagata, Yamagata, Japan (山形下山家山形市)",38.2692431,140.3621353,34,2024-05-27T03:00:00+09:00,1
"Shangnan County Environmental Protection Bureau, Shangluo (商洛商南县环保局)",33.53222222028,110.86777779981,53,2024-05-27T04:00:00+09:00,1
"Naharlagun, Naharlagun, India",27.103358,93.679645,0,2024-05-24T22:30:00+09:00,1
"City Center, Gwalior, India",26.203442,78.193251,167,2024-05-27T03:30:00+09:00,1
"MD University, Rohtak, India",28.52123,76.37138,164,2024-05-27T03:30:00+09:00,1
"Natural Resources and Environment Office, Chiangrai, Thailand (สำนักงานทรัพยากรธรรมชาติและสิ่งแวดล้อมจังหวัดเชียงราย)",19.909217,99.823467,57,2024-05-27T04:00:00+09:00,1
"Maezato, Ishigaki, Okinawa, Japan (石垣石垣市)",24.3403337,124.1872098,0,2024-05-22T02:00:00+09:00,1
"Go-eup, Gyeonggi, South Korea (고읍 경기)",37.7919,127.0847,65,2024-05-27T04:00:00+09:00,1
"Xinwenzi Station, Xintai City (新泰市新汶子站)",35.87699,117.686348,61,2024-05-27T04:00:00+09:00,1
"Dayi County Urban Management Bureau, Weinan (渭南大荔县城管局)",34.791111109691,109.94611110015,93,2024-05-27T04:00:00+09:00,1
"TCM Medical College, Xianyang (咸阳中医学院)",34.3164,108.7369,97,2024-05-27T04:00:00+09:00,1
"Söke, Turkey",37.75257,27.41141,0,2024-05-25T14:00:00+09:00,1
"Observatoire De Haute-provence, PACA, France",43.933476,5.711809,43,2024-05-27T04:00:00+09:00,1
"Kuala Selangor, Selangor, Malaysia",3.321308,101.256242,65,2024-05-27T03:00:00+09:00,1
"Zouping Tunxi Street Office, Zouping County (邹平县邹平黛溪街道办)",36.880833,117.722778,51,2024-05-27T04:00:00+09:00,1
"Xingtai Normal College, Xingtai (邢台市邢师高专)",37.053,114.526,72,2024-05-27T04:00:00+09:00,1
"shì jí kòng zhōngxīn, Hechi (河池市疾控中心)",24.6967,108.1009,55,2024-05-27T04:00:00+09:00,1
"Sector-18, Panipat, India",29.497973,76.993331,155,2024-05-27T03:30:00+09:00,1
"Anar, َAnar, Kerman, Iran (انار كرمان)",30.8615615,55.271263,151,2024-05-27T04:30:00+09:00,1
"Nahavand, Hamadan, Iran (نهاوند همدان)",34.1908502,48.3769637,0,2024-05-26T17:30:00+09:00,1
"Nicosia Traffic, Cyprus (Λευκωσία - Κυκλοφοριακός Σταθμός)",35.1520595,33.3476924,57,2024-05-27T04:00:00+09:00,1
"Sarikei, Sarawak, Malaysia",2.132809,111.52287,29,2024-05-27T02:00:00+09:00,1
"Manisa (Soma), Turkey",39.181416439089,27.612912654877,0,2024-05-25T14:00:00+09:00,1
"hóngqí zhōng xuézǐ station, Tunchangxian (屯昌县红旗中学子站)",19.37706,110.1108,55,2024-05-27T00:00:00+09:00,1
"Jinmi-dong, Gyeongbuk, South Korea (진미동 경북)",36.10605,128.4187,50,2024-05-27T04:00:00+09:00,1
"Moshtagh Sq, Kerman, Iran (کرمان -میدان مشتاق کرمان كرمان)",30.293697,57.08758,72,2024-05-27T04:30:00+09:00,1
"Saghez, Kordestan, Iran (سقز كردستان)",36.2355657,46.2645859,58,2024-05-27T04:30:00+09:00,1
"Baneh, Kordestan, Iran (بانه كردستان)",35.998359,45.888734,32,2024-05-27T04:30:00+09:00,1
"Manosque, PACA, France",43.835784,5.786131,40,2024-05-27T04:00:00+09:00,1
"Indrapuri, Indonesia",5.4218918,95.4463322,103,2024-05-27T04:00:00+09:00,1
"Longyan City Stations, Longyan (龙岩龙岩市监测站)",25.1035,117.0216,50,2024-05-27T04:00:00+09:00,1
"翁源龙仙,  (韶关市翁源龙仙)",24.362844,114.143038,34,2024-05-27T03:00:00+09:00,1
"No.2 middle school, Changde (常德市二中)",28.9703,111.6975,70,2024-05-27T04:00:00+09:00,1
"Chhoti Gwaltoli, Indore, India",22.431,75.5213,119,2024-05-27T03:30:00+09:00,1
"Dada Peer, Sasaram, India",24.952822,84.002396,53,2024-05-27T03:30:00+09:00,1
"Paryavaran Parisar, Bhopal, India",23.210494,77.425409,93,2024-05-27T03:30:00+09:00,1
"Kirklareli Luleburgaz, Turkey",41.39841,27.34588,0,2024-05-25T13:00:00+09:00,1
"Sriaranyothai Kindergarten, Aranyaprathed, Sa Kaeo, Thailand (โรงเรียนอนุบาลศรีอรัญโญทัย สระแก้ว)",13.691888,102.502267,21,2024-05-27T04:00:00+09:00,1
"xiù yǔ qū zhèngfǔ, Putian (莆田秀屿区政府)",25.3214,119.1015,28,2024-05-27T04:00:00+09:00,1
"Yancheng power station , Yancheng (盐城盐城电厂)",33.402778,120.117778,82,2024-05-27T04:00:00+09:00,1
"Jincheon-eup, Chungbuk, South Korea (진천읍 충북)",36.8550153,127.4413124,78,2024-05-27T04:00:00+09:00,1
"Jianan plant, Yaan (雅安建安厂)",29.9899,103.0013,117,2024-05-27T04:00:00+09:00,1
"Trat Provincial Central Stadium, Thailand (สนามกีฬากลางจังหวัดตราด)",12.234862,102.523721,89,2024-05-27T04:00:00+09:00,1
"Lạng Sơn/phường Chi Lăng - TP Lạng Sơn, Vietnam",21.843325,106.7506,0,2024-05-26T18:00:00+09:00,1
"Ochiaichō Chikanori, Takahashi-shi, Okayama-ken, Japan (高梁高梁市)",34.7911892,133.6109803,57,2024-05-27T03:00:00+09:00,1
