location,latitude,longitude,aqi,last_updated,size
"Politècnic, València, Valencia, Spain",39.479722222222,-0.3375,63,2024-05-27T16:00:00+09:00,1
"Pittagct, North Carolina, USA",35.638599,-77.358002,30,2024-05-27T17:00:00+09:00,1
"Hamilton Mountain, Ontario, Canada",43.229417,-79.862778,36,2024-05-27T18:00:00+09:00,1
"Grants Pass, Oregon, USA",42.434149,-123.348466,19,2024-05-27T17:00:00+09:00,1
"Medina del Campo, Valladolid, Spain",41.316388888889,-4.909166666667,22,2024-05-27T16:00:00+09:00,1
"San Salvador Centro, El Salavor",13.70630556,-89.20011667,76,2024-05-27T18:00:00+09:00,1
"Columbus Airport, Georgia, USA",32.521302,-84.944795,39,2024-05-27T16:00:00+09:00,1
Milton Blue Hill Observatory,42.211674,-71.113864,55,2024-05-27T16:00:00+09:00,1
"Cicero2, Illinois, USA",41.864329,-87.748826,13,2024-05-27T18:00:00+09:00,1
"Colorado College, Colorado, USA",38.848014,-104.828564,9,2024-05-27T14:00:00+09:00,1
"John Day, Oregon, USA",44.418,-118.9513,12,2024-05-27T17:00:00+09:00,1
"Jamesvil, North Carolina, USA",35.8111,-76.9067,27,2024-05-27T17:00:00+09:00,1
"Lancaster, Pennsylvania, USA",40.0467,-76.2833,30,2024-05-27T16:00:00+09:00,1
"Hagerstown, Maryland, USA",39.565601,-77.721901,23,2024-05-27T18:00:00+09:00,1
"Tahoe City-221 Fairway Drive, Placer, California",39.166017,-120.148833,19,2024-05-27T17:00:00+09:00,1
"Paynes Prairie State Park, Alachua, Florida, USA",29.566111111111,-82.266111111111,30,2024-05-27T19:00:00+09:00,1
"Horn Point, Maryland, USA",38.5876,-76.1408,30,2024-05-27T18:00:00+09:00,1
"Houston Aldine, Houston, Texas",29.901037,-95.3261248,13,2024-05-27T18:00:00+09:00,1
"Manteca AMS, San Joaquin, California",37.79338,-121.24779,27,2024-05-27T17:00:00+09:00,1
"Alpine-Victoria Drive, San Diego, California",32.84231,-116.76784,40,2024-05-27T17:00:00+09:00,1
"Ciudad Deportiva-Arrecife, Canarias, Spain",28.967881387242,-13.555845600669,46,2024-05-27T16:00:00+09:00,1
"Olivais, Lisboa, Portugal",38.768888888889,-9.1080555555556,32,2024-05-27T16:00:00+09:00,1
"Leon IV, León, Spain",42.575277777778,-5.566388888889,30,2024-05-27T16:00:00+09:00,1
"Springfield PM, Ohio, USA",39.92882,-83.80949,29,2024-05-27T18:00:00+09:00,1
"Douglas Red Cross, Arizona, USA",31.3492,-109.539683,33,2024-05-27T18:00:00+09:00,1
"West Phoenix, Maricopa, USA",33.483611111111,-112.1425,54,2024-05-27T18:00:00+09:00,1
"St. Joseph, Missouri, USA",39.741667,-94.858333,33,2024-05-27T18:00:00+09:00,1
"La Grama-Breña Alta, Canarias, Spain",28.667354070141,-17.774789048372,38,2024-05-27T16:00:00+09:00,1
"Green Bay E High, Wisconsin, USA",44.50729,-87.99344,34,2024-05-27T18:00:00+09:00,1
"El Paso Chamizal, El Paso, Texas",31.7656976,-106.4552204,30,2024-05-27T17:00:00+09:00,1
"Carmel Valley-Ford Road, Monterey, California",36.48187,-121.73333,50,2024-05-27T17:00:00+09:00,1
"Ashland Fire Department, Oregon, USA",42.1941083,-122.70864,13,2024-05-27T17:00:00+09:00,1
"Billère, Aquitaine, France",43.310797098585,-0.391543002366,19,2024-05-27T18:00:00+09:00,1
"Coia, Vigo, Galicia, Spain",42.219002,-8.742058,42,2024-05-27T17:00:00+09:00,1
"Cee, Galicia, Spain",42.953652,-9.186098,42,2024-05-27T17:00:00+09:00,1
"Keene, New Hampshire, USA",42.930521,-72.272332,34,2024-05-27T18:00:00+09:00,1
"Charleston, West Virginia, USA",38.346258,-81.621161,30,2024-05-27T18:00:00+09:00,1
"Puente Mayorga, San Roque, Spain",36.180135225757,-5.3825051195766,56,2024-05-27T17:00:00+09:00,1
"Lario, León, Spain",43.041111111111,-5.090555555556,28,2024-05-27T16:00:00+09:00,1
"Underhill, Vermont, USA",44.528389,-72.868973,52,2024-05-27T17:00:00+09:00,1
"Gwinnett Tech, Georgia, USA",33.96127,-84.06901,55,2024-05-27T16:00:00+09:00,1
"Herman L. Horn Elementary School, Roanoke, USA",37.28342,-79.88452,22,2024-05-27T17:00:00+09:00,1
"Ukiah - Library, Mendocino, California",39.15047,-123.20655,38,2024-05-27T17:00:00+09:00,1
"Sisters, Oregon, USA",44.2921,-121.5555,18,2024-05-27T16:00:00+09:00,1
"Campillos, Spain",36.962296779939,-4.8448338002702,72,2024-05-27T17:00:00+09:00,1
"Joaquim Magalhães, Faro, Portugal",37.015,-7.9266666666667,27,2024-05-27T16:00:00+09:00,1
"Erie, Ohio, USA",41.644067,-83.54625,32,2024-05-27T18:00:00+09:00,1
"Kenner site, Louisiana, USA",30.040998,-90.272735,46,2024-05-27T17:00:00+09:00,1
"Kahului, Hawaii, USA",20.869444,-156.492417,21,2024-05-27T18:00:00+09:00,1
"Medano, Canarias, Spain",28.047324107319,-16.536030555556,55,2024-05-27T16:00:00+09:00,1
"Cangas, Asturias, Spain",43.1773837,-6.5498404,31,2024-05-27T17:00:00+09:00,1
"Eldospgs, Missouri, USA",37.70097,-94.03474,30,2024-05-27T18:00:00+09:00,1
"Utah, Utah",40.253502,-111.6632,29,2024-05-27T18:00:00+09:00,1
"Verge dels Lliris, Alcoi, Valencia, Spain",38.706388888889,-0.46694444444444,30,2024-05-27T16:00:00+09:00,1
"Miranda de Ebro II, Burgos, Spain",42.688055555556,-2.940555555556,28,2024-05-27T16:00:00+09:00,1
"VA Tech Agricultural Research Center, Hampton Roads, USA",36.66525,-76.73078,9,2024-05-27T17:00:00+09:00,1
"Lacrosse Dot, Wisconsin, USA",43.7775,-91.2269,26,2024-05-27T18:00:00+09:00,1
"Matadero, Asturias, Spain",43.579166666667,-5.9272222222222,42,2024-05-27T16:00:00+09:00,1
"Bangor MSS, Maine, USA",44.817398,-68.772762,15,2024-05-27T18:00:00+09:00,1
"Portsmouth, New Hampshire, USA",43.075371,-70.748017,13,2024-05-27T18:00:00+09:00,1
"East Syracuse, New York, USA",43.052351,-76.059185,28,2024-05-27T16:00:00+09:00,1
"Evansville-Buena Vista, Indiana, USA",38.0133,-87.5772,21,2024-05-27T17:00:00+09:00,1
"Bishop-White Mountain Research Center, Inyo, California",37.36075,-118.3308,21,2024-05-27T17:00:00+09:00,1
"Grass Valley-Litton Building, Nevada, California",39.23352,-121.05567,30,2024-05-27T17:00:00+09:00,1
"Accra US Embassy, Ghana",5.580642,-0.170724,65,2024-05-27T18:00:00+09:00,1
"Zorita del Maestrazgo, Valencia, Spain",40.735,-0.16944444444444,22,2024-05-27T16:00:00+09:00,1
"Newburgh, New York, USA",41.49918,-74.008886,53,2024-05-26T18:00:00+09:00,1
"Kingston, Ontario, Canada",44.219722,-76.521111,30,2024-05-27T18:00:00+09:00,1
"Rome, Georgia, USA",34.26054,-85.32333,41,2024-05-27T16:00:00+09:00,1
"Hospital General, Mexico",20.947924,-101.425774,116,2024-05-27T16:00:00+09:00,1
"Duchesne, Utah",40.1632913,-110.4029329,40,2024-05-27T18:00:00+09:00,1
"Chico - East Avenue, Butte, California",39.76168,-121.84047,26,2024-05-27T17:00:00+09:00,1
"Burgos IV, Spain",42.336111111111,-3.636111111111,42,2024-05-27T16:00:00+09:00,1
"Greenville-ESC, South Carolina, USA",34.843899,-82.414597,56,2024-05-27T18:00:00+09:00,1
"Texarkana New Boston, Bowie, Texas",33.436111,-94.07778,52,2024-05-27T17:00:00+09:00,1
"Shreveport Downtown Airport site, Louisiana, USA",32.53626,-93.74891,69,2024-05-27T17:00:00+09:00,1
"Odessa Gonzales, Midland, Texas",31.8702534,-102.3347563,17,2024-05-27T17:00:00+09:00,1
"Cedar Bluff, Kansas, USA",38.7703,-99.7636,15,2024-05-27T18:00:00+09:00,1
"Carlisle, Pennsylvania, USA",40.2464,-77.1867,30,2024-05-27T15:00:00+09:00,1
"Pinnacle, New York, USA",42.091154,-77.209883,17,2024-05-27T16:00:00+09:00,1
"Air Lab, Tennessee, USA",35.9803,-83.9306,11,2024-05-27T19:00:00+09:00,1
"Taos Fire Station, New Mexico, USA",36.38333,-105.58333,4,2024-05-27T16:00:00+09:00,1
"Fort Collins - CSU Facilities, Colorado, USA",40.571281,-105.079974,13,2024-05-27T14:00:00+09:00,1
"Lakeview, Oregon, USA",42.189215,-120.353969,14,2024-05-27T17:00:00+09:00,1
"Thousand Oaks-Moorpark Road, Ventura, California",34.21014,-118.8705,30,2024-05-27T17:00:00+09:00,1
"Palatka Barge Port, Putnam, Florida, USA",29.687777777778,-81.656388888889,30,2024-05-27T18:00:00+09:00,1
"Wilkes-Barre, Pennsylvania, USA",41.2459149,-75.8813075,42,2024-05-27T16:00:00+09:00,1
"San Juan, Puerto Rico",18.428388,-66.141657,0,2024-05-27T08:00:00+09:00,1
"Buffalo Near Road, New York, USA",42.92111,-78.76611,60,2024-05-26T18:00:00+09:00,1
"Kitchener, Ontario, Canada",43.443833,-80.503806,31,2024-05-27T18:00:00+09:00,1
"Ladue, Missouri, USA",38.650259,-90.350463,40,2024-05-27T18:00:00+09:00,1
"Tranquility, Fresno, California",36.63434,-120.38234,26,2024-05-27T17:00:00+09:00,1
"Quincy-N Church Street, Plumas, California",39.93957,-120.94438,9,2024-05-27T12:00:00+09:00,1
"Palacio De Congresos, Granada, Spain",37.165683497068,-3.6001030702648,95,2024-05-27T17:00:00+09:00,1
"Casa de Justicia Itagui, Medellín, Colombia",6.1856666,-75.5972061,59,2024-05-27T18:00:00+09:00,1
"Chester, Pennsylvania, USA",39.8356,-75.3725,26,2024-05-27T16:00:00+09:00,1
"Gadsden, Alabama, USA",33.991341,-85.992653,54,2024-05-27T18:00:00+09:00,1
"Liberty, Missouri, USA",39.303056,-94.376389,30,2024-05-27T18:00:00+09:00,1
"Viking Lake, Iowa, USA",40.970001,-95.044998,10,2024-05-27T17:00:00+09:00,1
"PM2.5, Grand Jct. Powell, Colorado, USA",39.063798,-108.561173,38,2024-05-27T14:00:00+09:00,1
"Lourinhã, Lourinhã, Portugal",39.278333333333,-9.2455555555556,36,2024-05-27T16:00:00+09:00,1
"Potosi, Wisconsin, USA",42.69302,-90.69813,14,2024-05-27T18:00:00+09:00,1
"Vallejo, Solano, California",38.10251,-122.238,27,2024-05-27T17:00:00+09:00,1
"Nanping Aluminum Co., Ltd., Nanping (南平南平铝业有限公司)",26.6514,118.1819,30,2024-05-27T18:00:00+09:00,1
"City EPA, Baoshan (保山市环保局)",25.1328,99.1711,13,2024-05-27T18:00:00+09:00,1
"Hengshan County Government, Yulin (榆林横山县政府)",37.961388890086,109.28944440014,80,2024-05-27T17:00:00+09:00,1
"Haji Colony, Raichur, India",16.208139,77.348417,42,2024-05-27T14:30:00+09:00,1
"Miri, Sarawak, Malaysia",4.424679,114.012426,22,2024-05-27T17:00:00+09:00,1
"Nilai, Negeri Sembilan, Malaysia",2.821692,101.811486,53,2024-05-27T17:00:00+09:00,1
Sasebo (佐世保),33.1799153,129.7151101,107,2024-05-27T17:00:00+09:00,1
"Dongshan, Taiwan (冬山)",24.632203,121.792928,21,2024-05-27T18:00:00+09:00,1
"Mahshahr, Khouzestan, Iran (ماهشهر خوزستان)",30.556527,49.188569,95,2024-05-27T17:30:00+09:00,1
"Tamarisk, Judea, Israel (ישראל,אשלים, איזור יהודה)",31.01532,35.35331,53,2024-05-27T16:00:00+09:00,1
"Huzurkent, Turkey",36.876581508784,34.814219670138,0,2024-05-27T10:00:00+09:00,1
"Hat Yai Municipality, Songkhla, Thailand (เทศบาลนครหาดใหญ่)",7.020434,100.484088,51,2024-05-27T18:00:00+09:00,1
"东莞麻涌,  (东莞市东莞麻涌)",23.046944,113.563611,76,2024-05-27T17:00:00+09:00,1
"State Water Authority, Wenshan (文山州州水务局)",23.3594,104.2533,34,2024-05-27T18:00:00+09:00,1
"Police Line, Saharsa, India",25.892357,86.590325,19,2024-05-27T14:30:00+09:00,1
"Jixian Environmental Protection Bureau, Baoji (宝鸡陇县环保局)",34.899166669807,106.8511111004,87,2024-05-27T18:00:00+09:00,1
"Salahudeen Alayubi Street, Al Ain, UAE",24.226179818475,55.765822999886,173,2024-05-27T17:00:00+09:00,1
"Zračna luka Dubrovnik, Croatia",42.553888888889,18.284721888889,39,2024-05-27T17:00:00+09:00,1
"Otsubomachi, Takaoka, Toyama, Japan (高岡大坪高岡市)",36.7536325,137.0166929,36,2024-05-27T17:00:00+09:00,1
"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,21,2024-05-27T18:00:00+09:00,1
"cái yuàn bīnguǎn, Yingtan (鹰潭财苑宾馆)",28.2403,117.0281,43,2024-05-27T18:00:00+09:00,1
"Caitun, Benxi (本溪彩屯)",41.3047,123.7308,18,2024-05-27T18:00:00+09:00,1
"Sandi Primary School, Baoji (宝鸡三迪小学)",34.3622,107.2386,137,2024-05-27T18:00:00+09:00,1
"Talcher Coalfields, Talcher, India",20.9360711,85.1707021,123,2024-05-27T14:30:00+09:00,1
"Hojatiyeh Bridge, Qom, Iran (پل حجتیه قُم قم)",34.640423,50.873217,100,2024-05-27T17:30:00+09:00,1
"Sivas Meteoroloji, Turkey",39.743774800955,37.001781039445,0,2024-05-27T10:00:00+09:00,1
"Shimokobana, Fukushima, Japan (楢葉双葉郡楢葉町)",37.2657039,140.9983584,57,2024-05-27T17:00:00+09:00,1
"Bakar Arang, Sg. Petani, Kedah, Malaysia",5.629631,100.467771,67,2024-05-27T17:00:00+09:00,1
"Zhang village government, Weihai (威海张村政府)",37.48458826,122.0444208,56,2024-05-27T18:00:00+09:00,1
"Tanglin Road , Shenyang , Shenyang (沈阳东陵路)",41.8336,123.542,63,2024-05-27T18:00:00+09:00,1
"Balikesir Erdemit, Turkey",39.599689,27.004006,0,2024-05-27T10:00:00+09:00,1
"shīfàn xiào, Ziyang (资阳师范校)",30.1142,104.6469,63,2024-05-27T18:00:00+09:00,1
"Chang'an District, Xian (西安长安区)",34.1546,108.906,107,2024-05-27T18:00:00+09:00,1
"Dingbian County No. 4 Middle School, Yulin (榆林定边县第四中学)",37.593055559767,107.59555559991,81,2024-05-27T17:00:00+09:00,1
"Abuja US Embassy, Nigeria",9.0416479110718,7.4773740768433,87,2024-05-27T18:00:00+09:00,1
"Southern, HongKong (南區)",22.247461207976,114.16014010352,22,2024-05-27T18:00:00+09:00,1
"FugueiCape, Taiwan",25.294147,121.539141,32,2024-05-27T18:00:00+09:00,1
"City EPA, Chenzhou (郴州市环保局)",25.7759,113.0348,46,2024-05-27T18:00:00+09:00,1
Lianyungang (连云港),34.596544,119.221282,38,2024-05-27T18:00:00+09:00,1
"Duzce, Turkey",40.84146404177,31.138905230939,0,2024-05-27T10:00:00+09:00,1
"Tekirdag Corlu OSB, Turkey",41.181944,27.816944,0,2024-05-27T10:00:00+09:00,1
"Dimitrovgrad - Rakovski, Bulgaria",42.056383,25.59345,51,2024-05-27T15:00:00+09:00,1
"New government center, Sanji (昌吉州新区政务中心)",44.0297,87.2717,53,2024-05-27T18:00:00+09:00,1
"Sardasht, AZ-West, Iran (سردشت آذربایجان غربی)",36.1470389,45.4850694,47,2024-05-27T17:30:00+09:00,1
"Aragno, Mondovi', Piemonte, Italy",44.388806,7.8297411,20,2024-05-27T16:00:00+09:00,1
"Motosojamachi, Maebashi, Gunma, Japan (国設前橋自動車交通環境測定所前橋市)",36.3848873,139.0418552,78,2024-05-27T18:00:00+09:00,1
Huangshi (黄石),30.199652,115.03852,34,2024-05-27T18:00:00+09:00,1
"Seokpo-myeon, Gyeongbuk, South Korea (석포면 경북)",37.0485072,129.065288,60,2024-05-27T18:00:00+09:00,1
"Dang-dong, Gunpo-si, Gyeonggi, South Korea (당동 경기)",37.3536806,126.9449892,61,2024-05-27T18:00:00+09:00,1
"Laiyang Agricultural College, Laiyang City (莱阳市莱阳农学院)",36.9775,120.714722,66,2024-05-27T18:00:00+09:00,1
"Danfeng County Environmental Protection Bureau, Shangluo (商洛丹凤县环保局)",33.702467999799,110.32194440041,95,2024-05-27T18:00:00+09:00,1
"Agri, Turkey",39.719436260615,43.038332682209,0,2024-05-27T10:00:00+09:00,1
"Mukah, Sarawak, Malaysia",2.883238,112.019742,28,2024-05-27T17:00:00+09:00,1
"Betong, Thailand (ต.เบตง อ.เบตง จ.ยะลา)",5.763873,101.067903,56,2024-05-27T18:00:00+09:00,1
Qionghai (琼海),19.258404,110.47465,0,2024-05-27T00:00:00+09:00,1
"Qujiang Monitoring Station, Shaoguan (韶关曲江监测站)",24.68636111,113.5970833,46,2024-05-27T18:00:00+09:00,1
"Municipality Office, Nan, Thailand (สำนักงานเทศบาลเมืองน่าน)",18.7888833,100.7763166,75,2024-05-27T18:00:00+09:00,1
"Health Promotion Hospital Ban Khao Hin,Chonburi, Thailand (โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเขาหิน ชลบุรี)",13.054551,101.098128,48,2024-05-27T18:00:00+09:00,1
"Lanling Monitoring Station, Lanling County (兰陵县兰陵监测站)",34.853106,118.049933,85,2024-05-27T17:00:00+09:00,1
"Aleea Grădiste, Slatina, Romania",44.4282299,24.3525607,2,2024-05-27T18:00:00+09:00,1
"Ballirana, Emilia Romagna, Italy",44.527432,11.982355,46,2024-05-26T06:00:00+09:00,1
"bówùguǎn, Pingliang (平凉博物馆)",35.5294,106.7039,63,2024-05-27T18:00:00+09:00,1
"FTI Kidwai Nagar, Kanpur, India",26.428282,80.327067,150,2024-05-27T14:30:00+09:00,1
"Shivaji Nagar, Jhansi, India",25.4547,78.6039,70,2024-05-27T14:30:00+09:00,1
"Mizuotoshicho, Ono, Fukui, Japan (大野大野市)",35.9916096,136.4879554,9,2024-05-27T17:00:00+09:00,1
"Maegata, Okayama, Japan (早島都窪郡早島町)",34.5994243,133.8263649,59,2024-05-27T17:00:00+09:00,1
"rénmín dōng lù, Chongqing (重庆人民东路)",30.675833,107.798333,55,2024-05-27T18:00:00+09:00,1
"Municipal party committee, Yibin (宜宾市委)",28.76611,104.6225,68,2024-05-27T18:00:00+09:00,1
"Xiasha, Hangzhou (杭州市下沙)",30.30583333,120.3480556,25,2024-05-27T18:00:00+09:00,1
"丽阳花园, Bazhong (巴中丽阳花园)",31.8542,106.7658,55,2024-05-27T18:00:00+09:00,1
"Al-Hassan Sport City, Irbid, Jordan (ﻣﺪﯾﻨﺔ اﻟﺤﺴﻦ اﻟﺮﯾﺎﺿﯿﺔ/ارﺑﺪ)",32.536037,35.863945,31,2024-05-27T17:00:00+09:00,1
"Paphos Traffic, Cyprus (Πάφος - Κυκλοφοριακός Σταθμός)",34.7101705,32.5730657,61,2024-05-27T18:00:00+09:00,1
"Befucho Nishimachi, Kakogawa, Hyogo Prefecture, Japan (別府加古川市)",34.7269059,134.8432472,46,2024-05-27T17:00:00+09:00,1
"Mizuhashi Hatakera, Toyama-shi, Toyama-ken, Japan (富山水橋富山市)",36.7490982,137.3053588,13,2024-05-27T17:00:00+09:00,1
"Toko 8 Jo, Asahikawa, Hokkaido Prefecture, Japan (東光旭川市)",43.7480839,142.3972831,25,2024-05-27T18:00:00+09:00,1
"Phrae Meteorological Station, Thailand (สถานีอุตุนิยมวิทยาแพร่)",18.1283666,100.1624333,33,2024-05-27T18:00:00+09:00,1
"Giresun, Turkey",40.909178236992,38.349985060275,0,2024-05-27T10:00:00+09:00,1
"Obiracho, Yokkaichi, Mie Prefecture, Japan (四日市商業高校四日市市)",34.9841483,136.5896797,55,2024-05-27T17:00:00+09:00,1
"Island/Taipower Shinren, Taiwan",23.550445,119.610741,53,2024-05-27T17:00:00+09:00,1
Fuzhou (福州),26.074508,119.296494,34,2024-05-27T18:00:00+09:00,1
"Shazand, Markazy, Iran (شازند مركزی)",33.93376,49.402106,107,2024-05-27T17:30:00+09:00,1
"Kashiram Nagar, Moradabad, India",28.849399,78.742362,116,2024-05-27T14:30:00+09:00,1
"Dehloran, Ilam, Iran (دهلران ایلام)",32.682222,47.28033,0,2024-05-26T17:30:00+09:00,1
"Kayseri1 (Osb), Turkey",38.740437,35.375453,0,2024-05-27T10:00:00+09:00,1
"Temerloh, Pahang, Malaysia",3.471603,102.376406,36,2024-05-27T17:00:00+09:00,1
"hàn huà guǎn, Nanyang (南阳汉画馆)",32.970171,112.502907,74,2024-05-27T18:00:00+09:00,1
"Yanggu Qiaorun Middle School, Yanggu County (阳谷县阳谷侨润中学)",36.141944,115.791111,68,2024-05-27T18:00:00+09:00,1
"City EPA station, Guiyang (贵阳市环保站)",26.5689,106.6971,70,2024-05-27T18:00:00+09:00,1
"Barco Nuova, Emilia Romagna, Italy",44.85998,11.61,43,2024-05-26T06:00:00+09:00,1
"Tōkaichimachi, Miyoshi-shi, Hiroshima-ken, Japan (三次市十日市町三次市)",34.7948279,132.8536574,15,2024-05-27T17:00:00+09:00,1
"Tobacco Factory office, Qujing (曲靖烟厂办公区)",25.5364,103.8,13,2024-05-27T17:00:00+09:00,1
"Manama US Embassy, Bahrain",26.204697,50.57083,70,2024-05-27T17:00:00+09:00,1
"Al Massane, Zarqa, Jordan (اﻟﻤﺼﺎﻧﻊ/اﻟﺰرﻗﺎء)",32.025635,36.099216,101,2024-05-27T17:00:00+09:00,1
"foners, Baleares, Spain",39.570079999472,2.65583,87,2024-05-27T16:00:00+09:00,1
"Seongyeon-myeon, Chungnam, South Korea (성연면 충남)",36.839,126.46087,56,2024-05-27T18:00:00+09:00,1
"Secretariat, Amaravati, India",16.5150833,80.5181667,68,2024-05-27T14:30:00+09:00,1
"Com. Oarja, Oarja, Romania",44.766667,24.966667,18,2024-05-27T18:00:00+09:00,1
"Promenade Des Anglais, PACA, France",43.689291,7.242074,39,2024-05-27T16:00:00+09:00,1
"Huangjinzui, Yibin (宜宾黄金嘴)",28.71583,104.5761,68,2024-05-27T18:00:00+09:00,1
"ICRISAT Patancheru, Hyderabad, India",17.5184,78.278777,455,2024-05-27T14:30:00+09:00,1
"Gurdeo Nagar, Aurangabad, India",24.75746,84.366208,22,2024-05-27T13:30:00+09:00,1
"Bursa Kestel, Turkey",40.19542,29.2054,0,2024-05-27T10:00:00+09:00,1
"Nishihama, Aki, Kochi Prefecture, Japan (安芸安芸市)",33.5062402,133.9030359,25,2024-05-27T17:00:00+09:00,1
"Chengyang District No. 1, Qingdao (青岛城阳区1号)",36.308156,120.39492,66,2024-05-27T17:00:00+09:00,1
"Shouguang Business District, Shouguang City (寿光市寿光商务小区)",36.858611,118.786667,66,2024-05-27T18:00:00+09:00,1
"tiě èr chù, Shiyan, Hubei (十堰铁二处)",32.571388888889,110.88388888889,78,2024-05-27T18:00:00+09:00,1
"Varna - SOU Angel Kanchev, Bulgaria",43.224389,27.915733,22,2024-05-27T15:00:00+09:00,1
"Ajaccio Canetto, France",41.92466736,8.73567581,33,2024-05-27T18:00:00+09:00,1
"Katsunaichō, Otaru-shi, Hokkaidō, Japan (勝納小樽市)",43.1816465,141.0219241,17,2024-05-27T18:00:00+09:00,1
Fushun (抚顺),41.880872,123.957208,45,2024-05-27T18:00:00+09:00,1
"Mobile Netanya - Mobile stations, Israel (ישראל,ניידת נתניה, תחנות ניידות)",32.310944,34.874947,69,2024-05-27T16:00:00+09:00,1
"Eyvan, Ilam, Iran (ایوان ایلام)",33.8323055,46.314972,42,2024-05-27T17:30:00+09:00,1
"Centar, Obrenovac, Serbia",44.659487,20.204701,67,2024-05-27T17:00:00+09:00,1
"Kamisu, Ibaraki, Japan (神栖消防神栖市)",35.889966,140.6645134,55,2024-05-27T18:00:00+09:00,1
Nagano (長野),36.6485496,138.1942432,38,2024-05-27T17:00:00+09:00,1
"Okano, Fukuchiyama, Kyoto Prefecture, Japan (福知山福知山市)",35.2925728,135.1252214,53,2024-05-27T17:00:00+09:00,1
"Polayathode, Kollam, India",8.8787,76.6073,110,2024-05-27T12:30:00+09:00,1
"Eshtehard, Alborz, Iran (اشتهارد البرز)",35.72052444,50.36127806,0,2024-05-25T22:30:00+09:00,1
"Erzurum, Turkey",39.898155017306,41.272862076097,0,2024-05-27T09:00:00+09:00,1
"Honcho, Joetsu, Niigata, Japan (深谷上越市)",37.1030215,138.2436183,50,2024-05-27T17:00:00+09:00,1
"Bái lónggǎng, Yichang (宜昌白龙岗)",30.698,111.2992,61,2024-05-27T18:00:00+09:00,1
"Hongguozi Town Huixin Street, Shizuishan (石嘴山红果子镇惠新街)",39.1292,106.7096,50,2024-05-27T18:00:00+09:00,1
